"","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","w11","w22","m1","m2","R1","R2","C1","C2","max.Re.eigen","max.Im.eigen","feas.4sp","steady.4sp","species","mut.suc","p.try","sim.number","sequence"
"23",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.11,1.09,1.2,2,0.6,0.6,1,1,1.46491726928879,1.49253133310257,0.715323024002042,0.77609495583791,-0.0273803321727549,0.560744129108628,1,1,1,0,1,1,23
"24",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.11,1.09,1.2,2,0.6,0.6,1,1,1.46491726928879,1.49253133310257,0.715323024002042,0.77609495583791,-0.0273803321727549,0.560744129108628,1,1,1,0,1,1,24
"25",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.11,1.09,1.2,2,0.6,0.6,1,1,1.46491726928879,1.49253133310257,0.715323024002042,0.77609495583791,-0.0273803321727549,0.560744129108628,1,1,1,0,1,1,25
"26",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.11,1.09,1.2,2,0.6,0.6,1,1,1.46491726928879,1.49253133310257,0.715323024002042,0.77609495583791,-0.0273803321727549,0.560744129108628,1,1,1,0,1,1,26
"27",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.11,1.09,1.2,2,0.6,0.6,1,1,1.46491726928879,1.49253133310257,0.715323024002042,0.77609495583791,-0.0273803321727549,0.560744129108628,1,1,1,0,1,1,27
"28",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.12,1.08,1.2,2,0.6,0.6,1,1,1.46319417861952,1.49305433593541,0.712466109661293,0.778742606827878,-0.0272546833352133,0.560842026990308,1,1,1,1,1,1,28
"29",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.12,1.08,1.2,2,0.6,0.6,1,1,1.46319417861952,1.49305433593541,0.712466109661293,0.778742606827878,-0.0272546833352133,0.560842026990308,1,1,1,0,1,1,29
"30",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.13,1.07,1.2,2,0.6,0.6,1,1,1.4613082631547,1.49331571683253,0.709565811587951,0.781403031244957,-0.0271333370990327,0.560957127013981,1,1,1,1,1,1,30
"31",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.13,1.07,1.2,2,0.6,0.6,1,1,1.4613082631547,1.49331571683253,0.709565811587951,0.781403031244957,-0.0271333370990327,0.560957127013981,1,1,1,0,1,1,31
"32",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.13,1.07,1.2,2,0.6,0.6,1,1,1.4613082631547,1.49331571683253,0.709565811587951,0.781403031244957,-0.0271333370990327,0.560957127013981,1,1,1,0,1,1,32
"33",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.14,1.06,1.2,2,0.6,0.6,1,1,1.45950603210609,1.49360394337875,0.706592452365831,0.783991721297026,-0.0269974101271774,0.561039102680461,1,1,1,1,1,1,33
"34",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.15,1.05,1.2,2,0.6,0.6,1,1,1.45784088867017,1.4939753442283,0.703626097870443,0.786591385232743,-0.0268625643793845,0.561111710840767,1,1,1,1,1,1,34
"35",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.15,1.05,1.2,2,0.6,0.6,1,1,1.45784088867017,1.4939753442283,0.703626097870443,0.786591385232743,-0.0268625643793845,0.561111710840767,1,1,1,0,1,1,35
"36",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.15,1.05,1.2,2,0.6,0.6,1,1,1.45784088867017,1.4939753442283,0.703626097870443,0.786591385232743,-0.0268625643793845,0.561111710840767,1,1,1,0,1,1,36
"37",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.15,1.05,1.2,2,0.6,0.6,1,1,1.45784088867017,1.4939753442283,0.703626097870443,0.786591385232743,-0.0268625643793845,0.561111710840767,1,1,1,0,1,1,37
"38",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.16,1.04,1.2,2,0.6,0.6,1,1,1.45616770600954,1.49431481283477,0.700715398934096,0.789218901722847,-0.0267392212929787,0.561201349930212,1,1,1,1,1,1,38
"39",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.16,1.04,1.2,2,0.6,0.6,1,1,1.45616770600954,1.49431481283477,0.700715398934096,0.789218901722847,-0.0267392212929787,0.561201349930212,1,1,1,0,1,1,39
"40",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.16,1.04,1.2,2,0.6,0.6,1,1,1.45616770600954,1.49431481283477,0.700715398934096,0.789218901722847,-0.0267392212929787,0.561201349930212,1,1,1,0,1,1,40
"41",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.17,1.03,1.2,2,0.6,0.6,1,1,1.45446818613836,1.49460603538072,0.697815699830691,0.791823099015619,-0.0266176867776053,0.561292346972406,1,1,1,1,1,1,41
"42",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.17,1.03,1.2,2,0.6,0.6,1,1,1.45446818613836,1.49460603538072,0.697815699830691,0.791823099015619,-0.0266176867776053,0.561292346972406,1,1,1,0,1,1,42
"43",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.17,1.03,1.2,2,0.6,0.6,1,1,1.45446818613836,1.49460603538072,0.697815699830691,0.791823099015619,-0.0266176867776053,0.561292346972406,1,1,1,0,1,1,43
"44",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.17,1.03,1.2,2,0.6,0.6,1,1,1.45446818613836,1.49460603538072,0.697815699830691,0.791823099015619,-0.0266176867776053,0.561292346972406,1,1,1,0,1,1,44
"45",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.17,1.03,1.2,2,0.6,0.6,1,1,1.45446818613836,1.49460603538072,0.697815699830691,0.791823099015619,-0.0266176867776053,0.561292346972406,1,1,1,0,1,1,45
"46",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.18,1.02,1.2,2,0.6,0.6,1,1,1.45281958010862,1.49490971170707,0.694907755657833,0.794402561602085,-0.0264937919880509,0.561373285890997,1,1,1,1,1,1,46
"47",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.18,1.02,1.2,2,0.6,0.6,1,1,1.45281958010862,1.49490971170707,0.694907755657833,0.794402561602085,-0.0264937919880509,0.561373285890997,1,1,1,0,1,1,47
"48",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.19,1.01,1.2,2,0.6,0.6,1,1,1.45119884899854,1.4952603420485,0.692086365329995,0.796998376487697,-0.0263820866789606,0.561468579364571,1,1,1,1,1,1,48
"49",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.19,1.01,1.2,2,0.6,0.6,1,1,1.45119884899854,1.4952603420485,0.692086365329995,0.796998376487697,-0.0263820866789606,0.561468579364571,1,1,1,0,1,1,49
"50",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.2,1,1.2,2,0.6,0.6,1,1,1.44955577964917,1.49547123863801,0.689164121692386,0.799553991065213,-0.0262590284341578,0.561546316959167,1,1,1,1,1,1,50
"51",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.2,1,1.2,2,0.6,0.6,1,1,1.44955577964917,1.49547123863801,0.689164121692386,0.799553991065213,-0.0262590284341578,0.561546316959167,1,1,1,0,1,1,51
"52",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.21,0.99,1.2,2,0.6,0.6,1,1,1.4480378080992,1.49593802501905,0.686439081635254,0.802129594378407,-0.0261567381321603,0.561642704094652,1,1,1,1,1,1,52
"53",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.22,0.98,1.2,2,0.6,0.6,1,1,1.44636116325913,1.49598974762479,0.68348887575328,0.804674328933889,-0.02603553312134,0.561722915251824,1,1,1,1,1,1,53
"54",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.22,0.98,1.2,2,0.6,0.6,1,1,1.44636116325913,1.49598974762479,0.68348887575328,0.804674328933889,-0.02603553312134,0.561722915251824,1,1,1,0,1,1,54
"55",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.22,0.98,1.2,2,0.6,0.6,1,1,1.44636116325913,1.49598974762479,0.68348887575328,0.804674328933889,-0.02603553312134,0.561722915251824,1,1,1,0,1,1,55
"56",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.22,0.98,1.2,2,0.6,0.6,1,1,1.44636116325913,1.49598974762479,0.68348887575328,0.804674328933889,-0.02603553312134,0.561722915251824,1,1,1,0,1,1,56
"57",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23,0.97,1.2,2,0.6,0.6,1,1,1.44492574363804,1.49645361249589,0.68073585325281,0.807200256109997,-0.0259273857488205,0.561799670345809,1,1,1,1,1,1,57
"58",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23,0.97,1.2,2,0.6,0.6,1,1,1.44492574363804,1.49645361249589,0.68073585325281,0.807200256109997,-0.0259273857488205,0.561799670345809,1,1,1,0,1,1,58
"59",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23,0.97,1.2,2,0.6,0.6,1,1,1.44492574363804,1.49645361249589,0.68073585325281,0.807200256109997,-0.0259273857488205,0.561799670345809,1,1,1,0,1,1,59
"60",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23,0.97,1.2,2,0.6,0.6,1,1,1.44492574363804,1.49645361249589,0.68073585325281,0.807200256109997,-0.0259273857488205,0.561799670345809,1,1,1,0,1,1,60
"61",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23999999999999,0.96,1.2,2,0.6,0.6,1,1,1.44338898499906,1.49658389137294,0.677814104175009,0.809725369606897,-0.0258076072775279,0.561868571057957,1,1,1,1,1,1,61
"62",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.24999999999999,0.95,1.2,2,0.6,0.6,1,1,1.44201152026126,1.49715119732708,0.675207145747556,0.812262764647626,-0.025718222138805,0.561964671244944,1,1,1,1,1,1,62
"63",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.94,1.2,2,0.6,0.6,1,1,1.44033702563814,1.49702783127922,0.672275324331342,0.814781250904154,-0.0256051093249489,0.562051031612433,1,1,1,1,1,1,63
"64",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.94,1.2,2,0.6,0.6,1,1,1.44033702563814,1.49702783127922,0.672275324331342,0.814781250904154,-0.0256051093249489,0.562051031612433,1,1,1,0,1,1,64
"65",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.94,1.2,2,0.6,0.6,1,1,1.44033702563814,1.49702783127922,0.672275324331342,0.814781250904154,-0.0256051093249489,0.562051031612433,1,1,1,0,1,1,65
"66",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.94,1.2,2,0.6,0.6,1,1,1.44033702563814,1.49702783127922,0.672275324331342,0.814781250904154,-0.0256051093249489,0.562051031612433,1,1,1,0,1,1,66
"67",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.94,1.2,2,0.6,0.6,1,1,1.44033702563814,1.49702783127922,0.672275324331342,0.814781250904154,-0.0256051093249489,0.562051031612433,1,1,1,0,1,1,67
"68",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.26999999999999,0.93,1.2,2,0.6,0.6,1,1,1.4390182631525,1.49757302341586,0.669628817896448,0.817251585468331,-0.0255070462648383,0.56212457998213,1,1,1,1,1,1,68
"69",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.27999999999999,0.92,1.2,2,0.6,0.6,1,1,1.4375423320092,1.49758825572766,0.666700902464205,0.819719171833126,-0.0253873368494393,0.562182843035691,1,1,1,1,1,1,69
"70",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,1,1,1,70
"71",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,71
"72",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,72
"73",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,73
"74",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,74
"75",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,75
"76",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,76
"77",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.91,1.2,2,0.6,0.6,1,1,1.4363084006565,1.49826265889466,0.664186455458929,0.822198121522677,-0.0253052348683968,0.562269826842068,1,1,1,0,1,1,77
"78",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.29999999999999,0.9,1.2,2,0.6,0.6,1,1,1.43468428150345,1.49801384429138,0.66128134927482,0.824693748094978,-0.0251994230197084,0.5623591728209,1,1,1,1,1,1,78
"79",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.30999999999999,0.89,1.2,2,0.6,0.6,1,1,1.43347609069793,1.49865179883885,0.658753125507897,0.827118865617835,-0.0251133043454508,0.562433464956419,1,1,1,1,1,1,79
"80",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.88,1.2,2,0.6,0.6,1,1,1.43200839830635,1.4985078655207,0.655836355528824,0.829534125327445,-0.0249968424214428,0.56249061109525,1,1,1,1,1,1,80
"81",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.88,1.2,2,0.6,0.6,1,1,1.43200839830635,1.4985078655207,0.655836355528824,0.829534125327445,-0.0249968424214428,0.56249061109525,1,1,1,0,1,1,81
"82",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.88,1.2,2,0.6,0.6,1,1,1.43200839830635,1.4985078655207,0.655836355528824,0.829534125327445,-0.0249968424214428,0.56249061109525,1,1,1,0,1,1,82
"83",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.88,1.2,2,0.6,0.6,1,1,1.43200839830635,1.4985078655207,0.655836355528824,0.829534125327445,-0.0249968424214428,0.56249061109525,1,1,1,0,1,1,83
"84",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.88,1.2,2,0.6,0.6,1,1,1.43200839830635,1.4985078655207,0.655836355528824,0.829534125327445,-0.0249968424214428,0.56249061109525,1,1,1,0,1,1,84
"85",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.87,1.2,2,0.6,0.6,1,1,1.43085370738626,1.49912276607084,0.653327976997738,0.831960149973597,-0.0249152288184001,0.562566272087917,1,1,1,1,1,1,85
"86",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.87,1.2,2,0.6,0.6,1,1,1.43085370738626,1.49912276607084,0.653327976997738,0.831960149973597,-0.0249152288184001,0.562566272087917,1,1,1,0,1,1,86
"87",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.87,1.2,2,0.6,0.6,1,1,1.43085370738626,1.49912276607084,0.653327976997738,0.831960149973597,-0.0249152288184001,0.562566272087917,1,1,1,0,1,1,87
"88",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.33999999999999,0.86,1.2,2,0.6,0.6,1,1,1.42942207905977,1.49908028292288,0.650611596806729,0.834445615119235,-0.0248295662991766,0.562665128101622,1,1,1,1,1,1,88
"89",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.33999999999999,0.86,1.2,2,0.6,0.6,1,1,1.42942207905977,1.49908028292288,0.650611596806729,0.834445615119235,-0.0248295662991766,0.562665128101622,1,1,1,0,1,1,89
"90",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.85,1.2,2,0.6,0.6,1,1,1.42811297097654,1.49928398812929,0.647915236101825,0.83678183894694,-0.0247274279403659,0.562719493936635,1,1,1,1,1,1,90
"91",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.85,1.2,2,0.6,0.6,1,1,1.42811297097654,1.49928398812929,0.647915236101825,0.83678183894694,-0.0247274279403659,0.562719493936635,1,1,1,0,1,1,91
"92",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.85,1.2,2,0.6,0.6,1,1,1.42811297097654,1.49928398812929,0.647915236101825,0.83678183894694,-0.0247274279403659,0.562719493936635,1,1,1,0,1,1,92
"93",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.35999999999999,0.84,1.2,2,0.6,0.6,1,1,1.42696371080298,1.49976937625254,0.645412525529597,0.839196996237265,-0.0246507182531348,0.562799806802794,1,1,1,1,1,1,93
"94",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.35999999999999,0.84,1.2,2,0.6,0.6,1,1,1.42696371080298,1.49976937625254,0.645412525529597,0.839196996237265,-0.0246507182531348,0.562799806802794,1,1,1,0,1,1,94
"95",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.35999999999999,0.84,1.2,2,0.6,0.6,1,1,1.42696371080298,1.49976937625254,0.645412525529597,0.839196996237265,-0.0246507182531348,0.562799806802794,1,1,1,0,1,1,95
"96",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.35999999999999,0.84,1.2,2,0.6,0.6,1,1,1.42696371080298,1.49976937625254,0.645412525529597,0.839196996237265,-0.0246507182531348,0.562799806802794,1,1,1,0,1,1,96
"97",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.35999999999999,0.84,1.2,2,0.6,0.6,1,1,1.42696371080298,1.49976937625254,0.645412525529597,0.839196996237265,-0.0246507182531348,0.562799806802794,1,1,1,0,1,1,97
"98",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.36999999999999,0.83,1.2,2,0.6,0.6,1,1,1.42555842797316,1.49968283275816,0.642702639697336,0.841592141447722,-0.0245604529096557,0.562882932753132,1,1,1,1,1,1,98
"99",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.36999999999999,0.83,1.2,2,0.6,0.6,1,1,1.42555842797316,1.49968283275816,0.642702639697336,0.841592141447722,-0.0245604529096557,0.562882932753132,1,1,1,0,1,1,99
"100",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.36999999999999,0.83,1.2,2,0.6,0.6,1,1,1.42555842797316,1.49968283275816,0.642702639697336,0.841592141447722,-0.0245604529096557,0.562882932753132,1,1,1,0,1,1,100
"101",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.36999999999999,0.83,1.2,2,0.6,0.6,1,1,1.42555842797316,1.49968283275816,0.642702639697336,0.841592141447722,-0.0245604529096557,0.562882932753132,1,1,1,0,1,1,101
"102",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.37999999999999,0.82,1.2,2,0.6,0.6,1,1,1.42436103216296,1.49999089312658,0.640111166274474,0.843913918656486,-0.0244694342943577,0.562941065922491,1,1,1,1,1,1,102
