"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"677",1.33055,1.56335,1.10105,1.54955,0.89915,1.39145,3.0449,3.7859,0.64924,0.70612,0.86716,0.853,0.35535,0.19325,0.35295,0.14255,0.19399,0.14719,1.87411,3.62911,0.84007,0.28531,0.83849,0.81023,0.303363466933888,0.179009013504582,4.94065645841247e-324,0.177146602730841,0
"678",1.47935,1.43705,1.30805,0.74285,0.97505,1.79795,4.3529,2.3777,0.62724,0.51812,0.65876,0.59092,0.26635,0.51325,0.44685,0.57045,2.80075,1.52467,0.97477,3.42787,0.41851,0.46693,0.10733,0.63113,0.118606449116639,0.0363784637013298,2.59081295957636,2.26507518474163e-12,0
"679",0.89675,0.65105,1.21145,1.07765,1.20095,1.59365,2.5667,3.9515,0.81748,0.51076,0.58684,0.83484,0.43575,0.51755,0.36795,0.37575,0.44905,1.63621,0.65107,1.42015,0.47737,0.61723,0.79043,0.77261,1.77970125830036,0.863047428901119,0.0869695559566968,2.02119237257377,1
"680",1.35815,1.08185,1.60805,1.57415,0.55925,1.91615,2.0417,3.7895,0.62988,0.85604,0.65996,0.8974,0.31165,0.16695,0.55125,0.45725,2.05351,1.82809,3.07297,0.10819,0.75727,0.95419,0.43457,0.70295,0.247885317472684,0.684074597325986,1.3151522826198,3.02403306231603e-19,1
"681",1.18625,1.18355,0.54155,0.50525,1.39475,1.89545,4.2377,4.7171,0.8302,0.71604,0.59564,0.82148,0.24885,0.25095,0.36235,0.40325,2.81713,3.31945,2.54023,0.80863,0.61255,0.42067,0.48587,0.44681,0.00256004600776875,0.0022435534889807,3.35850536887029,3.15224238718956e-57,0
"682",1.32335,1.16465,1.56725,1.74065,1.66505,1.32095,2.6981,4.0073,0.79564,0.75484,0.51852,0.66052,0.36055,0.44955,0.53065,0.47655,1.42327,1.36399,0.50443,2.30233,0.59239,0.69949,0.91391,0.14999,0.335312259212041,1.81525899667697,2.30090982903896,0.0200265380839089,1
"683",1.05545,1.88975,1.16765,0.82445,0.66035,1.59395,3.2609,3.7841,0.8246,0.67932,0.84036,0.52508,0.49795,0.12305,0.14445,0.11115,3.54955,2.79451,0.86947,3.16345,0.34219,0.37063,0.56129,0.07511,0.0613241598646706,0.230401803053866,0.779597035673929,1.13166407303571e-18,1
"684",0.67325,1.75595,1.94465,1.89155,0.84665,1.21445,2.6045,2.2535,0.59796,0.57988,0.64484,0.79556,0.49245,0.41305,0.25435,0.23815,2.76019,1.62217,1.56445,2.83351,0.28009,0.36415,0.90419,0.93407,-0.000264430745365864,0.00249026351914534,0.0387684690978755,0.0153601090586544,0
"685",1.82585,1.87355,1.31975,0.74105,0.51815,0.52565,2.0069,3.8471,0.64916,0.84388,0.58372,0.68556,0.49565,0.17095,0.21705,0.21355,3.38653,3.54331,1.19863,3.29449,0.67069,0.95239,0.36779,0.64949,0.0835779086612441,0.0496531241335628,0.0119271714284384,1.68662057695086e-185,0
"686",1.25345,1.86905,1.84925,0.81095,0.93665,1.77605,2.5853,2.6117,0.68852,0.50468,0.65756,0.693,0.28415,0.35465,0.47165,0.32495,3.62599,0.99895,0.99505,0.45763,0.87481,0.63235,0.30677,0.38579,1.48462031685032,2.09658080734946,0.888529266491783,0.00178648500578811,1
"687",0.59855,1.41275,1.44905,1.71275,0.50705,1.01645,3.8867,4.7267,0.83388,0.54468,0.7394,0.81228,0.41035,0.32915,0.37365,0.14025,0.41161,0.81643,1.08241,1.96225,0.57817,0.10117,0.93983,0.90491,0.0772212107989038,0.0283812192087884,1.29404453071451e-227,0.296125906811064,0
"688",1.70945,0.81245,0.74045,1.80335,1.74095,0.63695,2.9495,2.9009,0.74148,0.63404,0.69132,0.79684,0.36385,0.26855,0.54575,0.22705,0.11287,1.00207,2.05429,3.57841,0.43147,0.30853,0.18275,0.56147,0.190878269486121,0.0537742974003344,3.04904609897188e-171,2.60562446219748,0
"689",1.68425,1.03565,1.23845,1.65035,0.62405,1.86455,3.6125,4.8719,0.74044,0.6414,0.60116,0.59324,0.56975,0.12835,0.29475,0.55115,3.82021,3.11587,0.13471,2.25787,0.91837,0.85717,0.58649,0.87467,0.153492616251252,0.711115250287182,0.865160800929133,9.74914615128511e-16,1
"690",1.14125,0.82805,1.16735,0.72335,1.63895,1.14665,2.9843,4.8173,0.74868,0.59204,0.78948,0.52684,0.17285,0.33015,0.59375,0.10745,0.65497,3.60025,1.06525,3.74377,0.28063,0.66745,0.62177,0.76055,0.611900274312522,0.155832597681731,2.49182805812162,3.73979542629689e-11,1
"691",1.14695,1.11545,1.42865,1.60025,1.72205,1.35605,3.4865,2.8499,0.72836,0.85452,0.60532,0.50972,0.45715,0.22495,0.43585,0.24125,1.08553,0.50833,1.06057,1.50049,0.61957,0.25399,0.20417,0.23369,0.231773365681255,0.39445869076091,1.45611721948141e-166,2.56704908415694,0
"692",1.81415,0.86705,0.75815,1.99805,1.48115,0.88715,2.0237,2.1815,0.50252,0.74524,0.57124,0.78812,0.48585,0.15775,0.27695,0.35285,2.05117,0.44983,0.17293,0.15187,0.81901,0.17101,0.87917,0.84749,1.93211914960922,1.5403040603784,3.98772024409529e-07,2.28253901998624,1
"693",0.71885,1.22285,1.04855,0.78935,1.47065,0.66185,4.5947,3.2021,0.63924,0.59356,0.68772,0.5422,0.52655,0.41465,0.36555,0.39885,1.57927,3.23443,1.47241,0.84451,0.43129,0.44965,0.91715,0.43655,0.142016063850096,0.146502184709372,0.328782867191715,0.112219514808799,0
"694",1.92155,0.78155,0.96605,1.64375,1.90715,1.29395,3.3479,2.1503,0.6926,0.6986,0.8026,0.55932,0.46325,0.20215,0.24635,0.38785,3.93487,1.91311,3.89509,2.67673,0.19207,0.90631,0.11705,0.31667,0.156063704947981,0.0378976007174701,3.84279594715499,1.48425581995113e-224,0
"695",1.16135,1.59245,0.74795,0.93995,1.31105,1.52135,3.0803,2.8871,0.57332,0.82308,0.8742,0.74884,0.51135,0.38065,0.47735,0.17535,1.54339,3.60883,0.24547,3.25783,0.29593,0.35011,0.17087,0.83471,0.00794265551032916,0.000803940396398421,1.17571176693835,1.57499760384333e-43,0
"696",1.95515,0.77525,1.22495,0.94205,0.81815,1.12115,4.8653,2.6399,0.71716,0.78428,0.52284,0.65076,0.18955,0.58715,0.30185,0.20525,1.53013,0.71347,1.23529,2.71963,0.94573,0.16237,0.83759,0.62375,0.298720801166441,0.183262453958998,9.62967010786041e-312,0.349310148038494,0
"697",1.94165,1.12145,1.26065,1.72775,1.94615,1.14515,2.2235,3.7967,0.71412,0.77164,0.54324,0.61828,0.54075,0.43245,0.38155,0.12325,2.14009,2.98327,3.97231,1.98409,0.88273,0.39673,0.62123,0.19427,1.13372499139875,1.10592471849317,4.32103826420583e-202,0.247713794022801,0
"698",0.67475,1.92755,1.35845,0.98885,1.55225,1.82975,4.6739,2.7767,0.78036,0.82868,0.51972,0.78428,0.32035,0.24425,0.37345,0.36935,1.49503,1.37101,3.17437,0.16747,0.17623,0.43903,0.48749,0.65345,0.00928999074237994,0.0118792046751672,1.63786293212269,1.14636058509436e-153,0
"699",1.60325,1.98485,1.31495,0.64205,1.56125,0.73445,4.6001,3.6017,0.84708,0.65852,0.66412,0.65948,0.22395,0.56725,0.29065,0.18865,2.78047,1.31563,3.87559,3.63535,0.76825,0.81883,0.52979,0.77909,0.611290269784862,0.401236364972406,0.927708220326135,0.176613305834888,1
"700",0.96395,0.51755,1.52285,1.97435,1.34975,1.56635,2.6801,2.6147,0.889,0.86396,0.6714,0.80788,0.40555,0.15445,0.26095,0.20205,2.08705,3.46687,0.58945,0.36403,0.52651,0.90613,0.07673,0.76505,0.281055323094174,0.0169376962652661,2.07706409709275,4.84423712942718e-308,0
"701",0.69845,1.59815,1.29695,1.57235,1.58375,0.95795,3.3965,4.2953,0.8374,0.53036,0.5734,0.63388,0.53115,0.58495,0.51755,0.36375,3.92785,3.75547,2.73835,2.01763,0.56179,0.23797,0.09419,0.14549,-0.00017555460298116,0.00102442422340096,1.71888301652283e-80,0.0737870601143266,0
"702",0.82775,1.13645,1.22465,1.73645,0.54365,1.09055,3.8267,4.1933,0.81188,0.61084,0.7434,0.82956,0.54285,0.48865,0.14625,0.46935,2.69779,3.06595,1.05901,3.77731,0.96805,0.58663,0.73337,0.73391,1.69366551961968,2.22646823981174,7.31648304353856e-175,0.596232741756657,0
"703",1.47125,1.54445,1.61585,1.89995,1.25255,1.73045,4.9277,4.1555,0.75812,0.60372,0.69524,0.6042,0.21925,0.30835,0.24815,0.11565,3.15955,3.48481,3.42943,1.97239,0.28153,0.96499,0.18401,0.38993,0.00247140439792955,-0.000558572746914939,0.0284840236008237,1.38957426350414e-19,0
"704",1.88765,1.09385,0.70025,0.54845,0.83225,1.09115,4.2497,3.0485,0.66068,0.74036,0.563,0.73036,0.15015,0.54935,0.44455,0.47175,1.12375,1.62373,0.28525,0.96697,0.94519,0.65629,0.33251,0.92921,2.47948272474838,1.42783431803547,1.24836240117312,0.00189502435821462,1
"705",1.98245,0.58175,1.96355,1.95545,0.75935,0.98345,3.9287,4.5011,0.5086,0.85492,0.87924,0.53252,0.37085,0.28915,0.44285,0.33955,2.81323,2.76955,1.11829,2.08003,0.20521,0.87535,0.43259,0.85001,0.359880296540813,1.22459554354006,0.278693493025351,4.94065645841247e-324,0
"706",1.11365,1.28615,1.07435,1.44545,0.84155,0.57365,3.6209,2.4527,0.55036,0.86492,0.57492,0.85748,0.20435,0.47115,0.11005,0.57215,1.38817,1.74697,1.51609,3.87013,0.38935,0.91135,0.80141,0.56939,0.176387835378974,0.402670180684709,1.72975240389877,2.03196600065148e-88,0
"707",1.62335,1.52495,0.78095,0.50495,1.20695,1.95155,4.8473,3.3575,0.861,0.5498,0.50508,0.68468,0.14925,0.46485,0.39885,0.42625,2.41387,2.39671,1.41547,1.17055,0.49105,0.95905,0.41477,0.47471,0.000799193306871058,0.000958479806162536,0.890521185066788,8.67392881841971e-273,0
"708",1.36835,0.57575,1.80695,0.58955,1.57265,1.17905,3.9731,2.3579,0.7546,0.6402,0.7918,0.78516,0.17755,0.56795,0.17315,0.28145,1.63075,2.18377,3.07063,1.87021,0.62965,0.11611,0.17933,0.21353,0.173659686106587,0.330625332110926,1.4095044598169e-233,0.320652961032156,0
"709",0.63035,0.95855,1.45145,0.92645,1.62665,1.06985,3.0479,2.5103,0.807,0.70068,0.5742,0.56052,0.53375,0.28065,0.23695,0.43515,2.08393,0.38431,0.97867,1.72825,0.82585,0.43363,0.75605,0.35519,0.940671212330829,0.673310858654914,0.000115434057289499,2.08245840809064,1
"710",1.09685,0.85415,1.89455,1.84745,0.96365,1.57715,3.8291,3.0305,0.5382,0.81388,0.52308,0.85692,0.17295,0.23535,0.27185,0.57575,2.53243,2.01217,0.87337,1.51999,0.22501,0.20989,0.73625,0.07331,0.0381914769100668,0.20661927500392,1.18585564532509,2.18898681964433e-18,1
"711",0.70085,0.58475,0.67445,0.72125,1.42055,1.74755,2.0141,4.0685,0.73412,0.701,0.83924,0.89388,0.15365,0.36415,0.28465,0.10915,3.48559,0.14563,3.90991,2.35771,0.43939,0.13033,0.22559,0.13433,0.00689538472930703,0.0890091928203621,5.87484276176654e-178,1.10431722789866,1
"712",1.23275,1.18565,1.39805,0.91835,1.79975,1.24535,2.2739,2.9915,0.7374,0.76324,0.63964,0.58612,0.25555,0.20205,0.47985,0.37995,3.93331,3.00979,2.21809,1.14949,0.57511,0.71353,0.80339,0.42701,0.00290961063485353,0.0128911732818563,1.49073851761507,5.50242760777163e-206,0
"713",1.58975,1.88765,0.69905,1.36025,1.21715,1.89785,3.0167,2.6243,0.79516,0.79788,0.72188,0.88668,0.47675,0.47985,0.32475,0.58445,0.83125,0.82033,1.86709,3.67981,0.96949,0.99253,0.75173,0.90383,2.30546443489139,0.626578603391604,1.18987502083914e-23,1.29018768112209,1
"714",1.86515,0.99515,0.78935,1.01255,1.99355,1.36385,2.5133,3.0185,0.79988,0.88924,0.77068,0.78572,0.47525,0.12625,0.28115,0.11125,3.93097,1.88893,3.71647,0.91471,0.97057,0.59185,0.42827,0.76703,0.585528735452824,0.531060878491476,9.75088124951313e-06,1.95782779821934,1
"715",1.02125,1.68755,0.65705,1.09535,1.05365,1.49795,3.4535,2.1197,0.73996,0.71364,0.73404,0.85716,0.17775,0.19845,0.27245,0.41245,2.44117,2.22043,3.22195,1.07383,0.86005,0.96157,0.12677,0.22685,0.743365508952052,0.686901365934717,0.648074135805946,0.412280944123636,1
"716",0.77555,0.92165,1.54925,0.53465,1.08395,1.70675,4.2755,4.8629,0.79044,0.56564,0.8654,0.685,0.22445,0.50045,0.37125,0.24855,1.56913,0.84607,2.90995,3.69541,0.68041,0.98767,0.76613,0.20849,0.462899832310076,2.92881056892108,3.20846191096743e-144,0.383800038277588,0
"717",1.52915,0.55685,0.75155,1.47575,1.14035,1.33055,4.6679,2.8373,0.52908,0.71244,0.75876,0.75092,0.42295,0.55435,0.24035,0.20605,2.79607,0.39601,2.80543,0.71113,0.87013,0.63073,0.28715,0.74147,0.784057733849384,0.98654940001469,3.89157509398486e-18,1.91387342676605,1
"718",1.74005,1.24205,1.95545,1.41035,1.83635,0.62435,4.2071,4.0175,0.66596,0.70396,0.51508,0.87724,0.56295,0.50195,0.42485,0.34965,3.21649,0.48259,2.76097,0.94747,0.48439,0.91657,0.85613,0.49865,0.404863103021453,2.03271262799621,1.48649731672763,0.220668993921338,1
"719",1.13045,1.26215,1.09655,1.81535,1.92935,1.09265,4.4753,2.1473,0.51476,0.88204,0.529,0.82532,0.41355,0.30095,0.55595,0.48575,3.67123,3.61117,2.49109,3.51913,0.33751,0.85681,0.85685,0.76379,NA,NA,NA,NA,0
"720",0.80855,1.57655,0.53075,0.81245,0.59765,1.02635,2.5979,2.3477,0.60284,0.77684,0.67796,0.76284,0.18875,0.46675,0.50745,0.31675,0.37105,2.90683,2.51137,2.31715,0.10801,0.77059,0.21389,0.12677,0.531788744457412,0.0392007718413912,1.69586387100859,3.50680666352855e-18,1
"721",0.55955,1.34585,1.33475,0.85085,0.94685,1.92335,2.1185,3.0125,0.67396,0.6942,0.57636,0.835,0.56115,0.18155,0.55985,0.59005,1.38037,2.41231,1.70407,2.88577,0.31645,0.44263,0.51197,0.82949,0.239984481477891,0.291478598359751,1.50752740223875,0.0280745633942234,1
"722",0.74615,1.77035,1.38635,0.71315,1.83335,0.68855,2.8907,3.8285,0.61908,0.69844,0.58092,0.6562,0.10415,0.15555,0.22655,0.20695,2.76409,1.54651,1.01299,1.74697,0.12709,0.46585,0.40523,0.22595,0.106610857244598,0.0498984446481228,1.10155036171461,5.82773044677784e-25,1
"723",1.93355,0.88355,1.46255,1.53305,1.24415,1.23485,3.6659,4.7375,0.5746,0.537,0.81164,0.71988,0.13135,0.37475,0.47145,0.39715,1.17445,2.48173,1.44355,3.45985,0.18073,0.14977,0.57947,0.17159,NA,NA,NA,NA,0
"724",0.64805,0.55985,1.75205,1.34135,1.68905,0.86975,3.3083,3.5759,0.79148,0.84556,0.8242,0.6366,0.29815,0.23045,0.28015,0.51865,3.30853,1.31953,2.53867,0.88819,0.29395,0.63577,0.24971,0.68783,0.234032153375472,0.105083433938277,1.24511010969136,2.53955506241164e-41,1
"725",1.21055,1.85555,1.33445,0.89975,1.98635,0.52595,3.6041,4.2833,0.79332,0.64724,0.5266,0.66292,0.38335,0.12735,0.30565,0.46355,0.78757,0.12379,0.12847,0.44437,0.19153,0.47593,0.13685,0.48389,0.961462995389161,0.323708670733674,6.33272990979249,6.77884386964532e-12,1
"726",1.33835,0.67115,1.04495,1.24205,0.63815,1.27625,2.0231,4.4693,0.60948,0.75644,0.60156,0.77324,0.59125,0.26015,0.24015,0.47605,3.85453,1.73371,2.15413,0.36013,0.93871,0.91855,0.24449,0.68837,0.744715376761596,1.22922017833665,1.11171711198136,3.28578295525021e-31,1
"727",1.50635,0.95345,1.03505,1.49525,0.89375,1.76705,3.3809,3.9875,0.60692,0.74996,0.80676,0.71004,0.48905,0.13575,0.57865,0.47235,3.57919,3.04489,1.61671,0.28525,0.24751,0.23671,0.51431,0.15359,0.0590877829400518,0.142591939495267,0.864507408119933,5.29178941152e-38,1
"728",1.89335,1.40285,1.81445,1.20005,0.54755,1.02365,4.0655,2.6195,0.55716,0.73388,0.55884,0.86156,0.54495,0.49455,0.45995,0.53295,1.32265,3.75469,2.17597,2.42245,0.83827,0.29863,0.60125,0.38741,0.0680583275637116,0.273567607211932,1.26534737899054e-216,0.336216516204519,0
"729",1.79645,1.91255,0.63455,1.03625,1.52555,1.61105,3.4601,4.5671,0.71476,0.50836,0.85068,0.86876,0.30815,0.44885,0.26395,0.37465,1.97161,1.21969,2.42011,2.64007,0.78733,0.50419,0.22037,0.82643,0.000119660164916203,2.37748705075075e-05,7.48060345159734e-223,1.80486110890944,0
"730",1.96955,1.92065,1.07375,1.14695,0.62075,1.33085,2.3003,4.4855,0.69836,0.5918,0.89516,0.84788,0.41315,0.34385,0.21055,0.15835,2.73523,0.41863,0.92485,3.85843,0.98839,0.10873,0.26735,0.55499,0.108259940323821,0.0464123221975956,-4.24141785806855e-42,1.00116963618263,1
"731",0.81425,1.90295,0.51425,0.76505,1.93895,1.03355,2.4239,2.7821,0.66716,0.76404,0.67532,0.8642,0.13475,0.26705,0.39085,0.57145,2.92633,3.22351,0.92563,2.32651,0.99649,0.72469,0.20813,0.74813,0.971343190123065,0.191901689892449,0.896903116056582,3.49558105278066e-06,1
"732",1.35485,1.97735,1.18805,1.86635,1.10915,1.65755,2.4023,2.3585,0.57748,0.67636,0.68068,0.89268,0.56185,0.33045,0.13305,0.32675,2.40763,0.78835,1.76023,2.28829,0.92665,0.22195,0.64409,0.10679,0.0245139866894291,0.216215198927043,-4.53197548106142e-92,1.39326631394135,1
"733",1.42865,1.11395,0.83285,1.08485,0.84575,1.37375,4.6283,4.0571,0.55516,0.61108,0.68012,0.69356,0.49275,0.27985,0.32365,0.45615,2.83585,0.53173,1.87723,0.26263,0.63199,0.37837,0.51089,0.34529,0.36324158740302,2.76288745151653,0.00414979839539035,2.72015369614024,1
"734",1.71425,1.46405,1.03145,0.71465,1.56065,1.71455,3.0293,4.1069,0.87068,0.8114,0.78644,0.8306,0.28705,0.53795,0.28335,0.38705,0.97009,3.24535,1.34137,2.29063,0.62605,0.74287,0.89807,0.14963,0.126507343375821,0.34096921503736,2.98491762893754,1.37211302296593e-16,0
"735",1.36685,1.14035,1.73825,1.53815,1.37795,1.73495,3.0275,3.3089,0.63396,0.6078,0.52908,0.8394,0.10035,0.11255,0.48375,0.11875,3.10807,1.79377,2.07145,0.62299,0.44479,0.10567,0.34493,0.34565,0.032528112882996,0.241604264932678,4.68354194948473e-16,3.30532889569711,1
"736",1.06805,1.56395,1.70465,0.83105,0.81875,1.85855,2.2877,3.5651,0.88564,0.75724,0.79548,0.75676,0.42375,0.53305,0.15445,0.11625,0.95605,1.72825,3.34753,2.03713,0.98191,0.41401,0.56327,0.18977,0.0247795996407265,0.358954301470374,1.08786002034683e-23,1.13448469838779,1
"737",1.11425,1.04435,1.25465,1.76885,1.66655,0.60545,4.8929,3.0635,0.73796,0.81404,0.6422,0.65524,0.56395,0.46345,0.16495,0.47855,2.97313,2.89903,3.02227,3.27655,0.39799,0.39925,0.45545,0.15971,0.557277049209969,0.350040039839458,5.10601533891105e-05,0.491125125966605,0
"738",1.37585,1.01645,1.79855,0.91655,1.86995,1.63805,3.3233,4.0469,0.88036,0.57644,0.87532,0.60428,0.54555,0.16705,0.40525,0.45375,3.31789,3.58231,2.19157,3.26641,0.30187,0.18145,0.68981,0.56075,NA,NA,NA,NA,0
"739",1.38275,0.99305,1.89335,0.52655,0.87335,1.21175,3.3377,2.7953,0.71356,0.877,0.62156,0.82484,0.46515,0.39275,0.29405,0.47145,1.02547,1.83199,1.94821,3.22273,0.58195,0.53245,0.64175,0.48821,0.661504318988618,1.14604474415823,1.52743251974839e-85,0.173801147160249,0
"740",1.48085,0.97565,1.03175,0.98645,1.47245,0.84575,3.3575,3.2723,0.51044,0.50116,0.88652,0.5154,0.51225,0.31985,0.30365,0.53375,2.71651,2.31949,3.97387,3.92161,0.74575,0.88561,0.29507,0.28013,0.541175705888815,0.891374301631591,1.86570240991789e-138,2.15959058477,0
"741",1.67105,1.23035,1.24415,0.68375,0.83585,0.83195,4.7981,2.7923,0.593,0.6482,0.89916,0.60196,0.14375,0.10475,0.39655,0.43075,3.68215,0.21427,3.83971,1.75633,0.78895,0.90397,0.89843,0.21983,0.543267004185309,1.76692632603,0.005757358849748,0.752715621198203,1
"742",0.60095,1.30505,1.27895,1.42535,1.77485,0.63485,3.5741,2.4281,0.76916,0.69692,0.83476,0.723,0.46075,0.15175,0.43675,0.44545,1.49737,2.63695,2.12839,0.30475,0.54721,0.63055,0.59999,0.47759,0.912415890953492,0.400277204258162,1.43167316797767,0.431530563754009,0
"743",1.11695,0.55445,0.73415,1.05215,1.13795,1.85255,2.7551,3.8831,0.55212,0.7382,0.89316,0.81892,0.38865,0.55395,0.52995,0.59965,2.89201,0.81409,1.31017,0.35701,0.36757,0.63451,0.82841,0.69071,0.0479530008730118,1.00857694788365,2.85887999347982,2.22044792742992e-35,1
"744",1.87445,1.99535,0.63605,0.74435,0.78575,1.80665,4.6541,3.7775,0.51124,0.6846,0.78196,0.52876,0.25815,0.49495,0.18235,0.49395,1.02235,1.02391,1.58005,1.70563,0.80497,0.42967,0.40019,0.82661,0.0291065096341908,0.00861674768719638,3.76816550565127e-182,2.59106158070866,0
"745",0.63965,0.70115,0.60005,1.01435,1.52705,0.90245,2.0615,3.4007,0.5394,0.7598,0.51164,0.53532,0.10505,0.48445,0.22875,0.24625,3.52537,2.39047,1.58941,1.30627,0.85915,0.25615,0.93137,0.61241,0.472157049437814,0.257552162969976,5.22419744284778e-06,1.55861614790693,1
"746",1.13855,1.23065,1.65485,1.61135,1.81325,1.00295,4.3763,3.9635,0.78172,0.77044,0.83132,0.55244,0.21135,0.11535,0.34455,0.14225,3.33817,2.92867,2.79685,1.62373,0.13753,0.18793,0.52493,0.55535,NA,NA,NA,NA,0
"747",1.32455,1.36535,1.57715,0.74165,1.52375,0.52415,4.7057,2.7575,0.74604,0.78028,0.53084,0.8742,0.27475,0.42055,0.34855,0.18015,3.67279,3.71101,2.25709,3.87949,0.23887,0.16723,0.84425,0.47903,NA,NA,NA,NA,0
"748",1.00115,1.11455,0.69545,1.06415,0.82625,1.80965,4.0685,3.6695,0.53812,0.86908,0.8298,0.58948,0.13725,0.53965,0.17225,0.22065,3.94267,2.90137,1.31407,1.99657,0.72433,0.98659,0.35843,0.40091,1.13401269077953,3.0690499440619,0.858889370068454,6.26193849865728e-132,0
"749",1.32995,1.15175,0.88025,1.12595,0.55895,1.93775,2.0087,3.5081,0.89116,0.56068,0.68324,0.6282,0.48445,0.43935,0.30265,0.25825,3.00745,2.79373,2.17675,0.69709,0.87247,0.60769,0.13919,0.75893,0.831006933493471,1.71172974020577,0.44293274655533,1.36317509304985,1
"750",0.94085,1.57175,0.99785,1.75865,0.76955,1.00205,4.9595,2.3099,0.79716,0.755,0.58836,0.80148,0.23845,0.42975,0.15245,0.18045,2.29687,3.96451,3.84127,3.83035,0.99865,0.58339,0.87899,0.91139,0.802046682081727,0.548206914771093,7.13108839576197e-208,0.00581049653981428,0
"751",1.99235,1.07675,1.89065,1.85285,1.43375,1.34735,4.1057,4.3637,0.56284,0.61212,0.75924,0.52556,0.55945,0.56455,0.20385,0.22165,1.36555,2.43103,3.83581,3.13849,0.33355,0.90037,0.89375,0.27887,0.122474144472679,0.359327719553391,1.3000884738639e-05,3.06137886055967,0
"752",1.87925,1.31375,1.76015,1.92395,0.83015,0.86645,3.6731,3.2381,0.695,0.7594,0.82484,0.6674,0.29435,0.52115,0.43935,0.47735,1.23451,0.62767,2.57065,3.50275,0.60787,0.57943,0.80537,0.36725,3.22793074356526,2.98199840745986,7.42802350697029e-81,0.463687130602602,0
"753",0.64925,0.72845,0.62705,0.91145,1.26725,1.64945,2.6099,3.4229,0.65868,0.84612,0.86652,0.52004,0.35835,0.25305,0.11865,0.47955,2.75551,2.45443,3.05269,3.81319,0.85807,0.36073,0.53969,0.69971,NA,NA,NA,NA,0
"754",0.88955,1.21355,1.21385,1.90925,1.79555,1.25555,3.1889,3.8777,0.55332,0.77268,0.64652,0.71508,0.33025,0.46205,0.50355,0.48995,3.61039,0.70021,0.42487,1.38037,0.89065,0.26209,0.52907,0.72815,1.17086430409845,0.333810565916584,0.509740157120282,2.30974088139774,1
"755",1.82915,0.83855,1.67885,1.77755,0.98585,1.60205,2.2451,2.6339,0.88732,0.83388,0.77508,0.7038,0.27805,0.16625,0.22825,0.21755,2.56441,2.82727,0.92251,0.24937,0.74521,0.67249,0.76865,0.50963,0.140445258648532,0.573902523038477,0.958806113154435,4.03741406272449e-25,1
"756",1.75505,1.87535,0.53135,0.93845,1.43975,1.81475,3.9101,2.7995,0.58052,0.59708,0.7894,0.69436,0.41585,0.53405,0.12595,0.37745,3.05425,1.15105,1.51765,1.65493,0.73981,0.26227,0.53375,0.51467,0.023230462518323,0.0246224637153577,2.51778389944658e-225,2.03671448852243,0
"757",1.51085,0.53105,0.91745,1.64285,0.88115,1.90685,2.4191,4.7105,0.54204,0.54996,0.58204,0.59916,0.19225,0.10505,0.34575,0.28055,1.91623,2.50123,0.22675,3.51055,0.85861,0.81091,0.13091,0.69107,1.40093665793793,0.706457319512199,1.06175842341736,1.08969970734355e-05,1
"758",0.78905,1.54955,0.81935,0.82055,1.24145,1.03985,3.2783,4.4207,0.68876,0.88836,0.559,0.74812,0.13585,0.46255,0.20575,0.34125,2.93491,2.21419,0.86635,2.79451,0.54325,0.86959,0.61619,0.94055,1.16727169038134,1.90724231305438,3.18042612688733,1.67086576186696e-172,0
"759",1.86545,1.25105,1.67825,1.27655,1.21955,1.31165,4.3031,4.3919,0.88628,0.59604,0.77388,0.87868,0.41565,0.18065,0.38545,0.44695,2.66113,0.23533,2.72821,0.29071,0.74953,0.74881,0.29075,0.05747,0.591552718762176,4.22832449949496,6.76069574732638e-09,0.885837442872664,1
"760",1.90505,1.29365,0.71225,1.46795,1.12295,1.38125,2.3453,2.0885,0.729,0.81332,0.79532,0.7562,0.45605,0.46005,0.44645,0.53915,3.34675,0.57151,1.67443,1.51921,0.23491,0.10657,0.92255,0.51773,0.000373500881662376,0.000577435479158171,1.68748984667858e-43,0.689767587020329,0
"761",0.84275,1.86755,1.26935,1.17605,1.82045,0.82235,3.5147,2.4479,0.82548,0.76452,0.76972,0.57428,0.53395,0.45165,0.58855,0.17785,3.03475,2.38969,1.89985,0.21349,0.55405,0.91747,0.07853,0.64643,0.136401015973672,0.0106802281655783,2.19196497037276,4.37620694607348e-201,0
"762",1.72175,1.25375,1.77065,1.37765,1.35125,1.93805,4.6037,2.8421,0.75492,0.63804,0.89124,0.73212,0.40765,0.26225,0.22235,0.51475,1.80157,1.59955,1.19005,0.82579,0.34075,0.56791,0.48785,0.09347,0.0554244361433412,0.0723752809488298,3.13906928464277,3.50428475221119e-119,0
"763",1.87295,0.52985,0.68645,1.00295,0.96875,1.22105,4.4999,2.0189,0.63148,0.73548,0.8538,0.57452,0.32605,0.16435,0.38385,0.38085,0.62767,2.18143,3.95905,2.70637,0.23311,0.17659,0.41333,0.55139,NA,NA,NA,NA,0
