"","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","w11","w22","m1","m2","R1","R2","C1","C2","max.Re.eigen","max.Im.eigen","feas.4sp","steady.4sp","species","mut.suc","p.try","sim.number","sequence"
"23",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.05,1.08,1.2,1.93,0.6,0.6,1,1,1.49943811010793,1.53223650501299,0.719474057688538,0.786988958682468,-0.0343373386448921,0.55625433993477,1,1,1,0,1,1,23
"24",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.05,1.08,1.2,1.93,0.6,0.6,1,1,1.49943811010793,1.53223650501299,0.719474057688538,0.786988958682468,-0.0343373386448921,0.55625433993477,1,1,1,0,1,1,24
"25",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.06,1.07,1.2,1.93,0.6,0.6,1,1,1.49744273569376,1.53243499667197,0.716276212619752,0.789696283683386,-0.0341839071102226,0.556335793636619,1,1,1,1,1,1,25
"26",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.06,1.07,1.2,1.93,0.6,0.6,1,1,1.49744273569376,1.53243499667197,0.716276212619752,0.789696283683386,-0.0341839071102226,0.556335793636619,1,1,1,0,1,1,26
"27",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.06,1.07,1.2,1.93,0.6,0.6,1,1,1.49744273569376,1.53243499667197,0.716276212619752,0.789696283683386,-0.0341839071102226,0.556335793636619,1,1,1,0,1,1,27
"28",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.06,1.07,1.2,1.93,0.6,0.6,1,1,1.49744273569376,1.53243499667197,0.716276212619752,0.789696283683386,-0.0341839071102226,0.556335793636619,1,1,1,0,1,1,28
"29",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.06,1.07,1.2,1.93,0.6,0.6,1,1,1.49744273569376,1.53243499667197,0.716276212619752,0.789696283683386,-0.0341839071102226,0.556335793636619,1,1,1,0,1,1,29
"30",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.07,1.06,1.2,1.93,0.6,0.6,1,1,1.49568799700611,1.5330243090291,0.713334454920669,0.792418595745192,-0.0340560590688546,0.556430241962109,1,1,1,1,1,1,30
"31",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.07,1.06,1.2,1.93,0.6,0.6,1,1,1.49568799700611,1.5330243090291,0.713334454920669,0.792418595745192,-0.0340560590688546,0.556430241962109,1,1,1,0,1,1,31
"32",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.08,1.05,1.2,1.93,0.6,0.6,1,1,1.49377476457952,1.53335769363729,0.710367835036582,0.795172816870246,-0.0339347131936627,0.556548484635784,1,1,1,1,1,1,32
"33",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.08,1.05,1.2,1.93,0.6,0.6,1,1,1.49377476457952,1.53335769363729,0.710367835036582,0.795172816870246,-0.0339347131936627,0.556548484635784,1,1,1,0,1,1,33
"34",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.08,1.05,1.2,1.93,0.6,0.6,1,1,1.49377476457952,1.53335769363729,0.710367835036582,0.795172816870246,-0.0339347131936627,0.556548484635784,1,1,1,0,1,1,34
"35",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.08,1.05,1.2,1.93,0.6,0.6,1,1,1.49377476457952,1.53335769363729,0.710367835036582,0.795172816870246,-0.0339347131936627,0.556548484635784,1,1,1,0,1,1,35
"36",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.09,1.04,1.2,1.93,0.6,0.6,1,1,1.49190717470536,1.53367874587695,0.707337307085126,0.797864357436816,-0.0338021863534615,0.556641704772274,1,1,1,1,1,1,36
"37",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.09,1.04,1.2,1.93,0.6,0.6,1,1,1.49190717470536,1.53367874587695,0.707337307085126,0.797864357436816,-0.0338021863534615,0.556641704772274,1,1,1,0,1,1,37
"38",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.1,1.03,1.2,1.93,0.6,0.6,1,1,1.49015274544781,1.53412236562165,0.704379643162906,0.800559657728637,-0.0336778980995444,0.55673508071296,1,1,1,1,1,1,38
"39",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.11,1.02,1.2,1.93,0.6,0.6,1,1,1.48837663345415,1.53440041413297,0.70132408848185,0.803259305623676,-0.0335472396426419,0.556821574330442,1,1,1,1,1,1,39
"40",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.12,1.01,1.2,1.93,0.6,0.6,1,1,1.486694992396,1.53482863483251,0.698375866382984,0.805944609911812,-0.0334265397619606,0.556910736209855,1,1,1,1,1,1,40
"41",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.12,1.01,1.2,1.93,0.6,0.6,1,1,1.486694992396,1.53482863483251,0.698375866382984,0.805944609911812,-0.0334265397619606,0.556910736209855,1,1,1,0,1,1,41
"42",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.13,1,1.2,1.93,0.6,0.6,1,1,1.48498638351422,1.53510592723916,0.695351444675379,0.808629826568088,-0.0333011306113972,0.556995541432289,1,1,1,1,1,1,42
"43",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.14,0.99,1.2,1.93,0.6,0.6,1,1,1.48334944542671,1.53550969304707,0.692430875695941,0.811301702598546,-0.033185762951825,0.557085180824209,1,1,1,1,1,1,43
"44",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.15,0.98,1.2,1.93,0.6,0.6,1,1,1.48169309239666,1.53577583925985,0.689434430149074,0.813963705813543,-0.0330644192460059,0.557167637324648,1,1,1,1,1,1,44
"45",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.15,0.98,1.2,1.93,0.6,0.6,1,1,1.48169309239666,1.53577583925985,0.689434430149074,0.813963705813543,-0.0330644192460059,0.557167637324648,1,1,1,0,1,1,45
"46",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.16,0.97,1.2,1.93,0.6,0.6,1,1,1.48012600299066,1.53628385844555,0.686645380447256,0.816620774524344,-0.0329641020127452,0.557267823453805,1,1,1,1,1,1,46
"47",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.17,0.96,1.2,1.93,0.6,0.6,1,1,1.47840938254813,1.53635687658166,0.68361598793235,0.81927200589083,-0.0328439550521012,0.557355507651854,1,1,1,1,1,1,47
"48",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.18,0.95,1.2,1.93,0.6,0.6,1,1,1.47692464809762,1.53685282850564,0.680792366949599,0.82187784636512,-0.0327375670251104,0.557435456461195,1,1,1,1,1,1,48
"49",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.18,0.95,1.2,1.93,0.6,0.6,1,1,1.47692464809762,1.53685282850564,0.680792366949599,0.82187784636512,-0.0327375670251104,0.557435456461195,1,1,1,0,1,1,49
"50",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.18,0.95,1.2,1.93,0.6,0.6,1,1,1.47692464809762,1.53685282850564,0.680792366949599,0.82187784636512,-0.0327375670251104,0.557435456461195,1,1,1,0,1,1,50
"51",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.19,0.94,1.2,1.93,0.6,0.6,1,1,1.4753559198349,1.53700438259719,0.67778185489886,0.824501648023214,-0.0326178252632137,0.557508135268312,1,1,1,1,1,1,51
"52",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.19,0.94,1.2,1.93,0.6,0.6,1,1,1.4753559198349,1.53700438259719,0.67778185489886,0.824501648023214,-0.0326178252632137,0.557508135268312,1,1,1,0,1,1,52
"53",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.19,0.94,1.2,1.93,0.6,0.6,1,1,1.4753559198349,1.53700438259719,0.67778185489886,0.824501648023214,-0.0326178252632137,0.557508135268312,1,1,1,0,1,1,53
"54",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.2,0.93,1.2,1.93,0.6,0.6,1,1,1.47391261534849,1.53747740229447,0.675003351234365,0.82711357554487,-0.0325200684582241,0.557595416257856,1,1,1,1,1,1,54
"55",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.21,0.92,1.2,1.93,0.6,0.6,1,1,1.47235644537701,1.53759880237277,0.672040565159451,0.829713395182824,-0.0324065265885482,0.557672492017136,1,1,1,1,1,1,55
"56",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.22,0.91,1.2,1.93,0.6,0.6,1,1,1.47097428264305,1.5381796252371,0.669377607615301,0.832294166089018,-0.0323201573618981,0.557764880389568,1,1,1,1,1,1,56
"57",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23,0.9,1.2,1.93,0.6,0.6,1,1,1.46936469273494,1.53811338816534,0.666388269641397,0.834884751021973,-0.0322079306550813,0.557847923033221,1,1,1,1,1,1,57
"58",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23,0.9,1.2,1.93,0.6,0.6,1,1,1.46936469273494,1.53811338816534,0.666388269641397,0.834884751021973,-0.0322079306550813,0.557847923033221,1,1,1,0,1,1,58
"59",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.23999999999999,0.89,1.2,1.93,0.6,0.6,1,1,1.4680451692142,1.53867263265672,0.663705235741654,0.837420255855602,-0.0321173849824097,0.557925443205098,1,1,1,1,1,1,59
"60",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.24999999999999,0.88,1.2,1.93,0.6,0.6,1,1,1.4665715913234,1.5387980315421,0.66087573813231,0.840021853516207,-0.0320237435044312,0.558020397276911,1,1,1,1,1,1,60
"61",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.24999999999999,0.88,1.2,1.93,0.6,0.6,1,1,1.4665715913234,1.5387980315421,0.66087573813231,0.840021853516207,-0.0320237435044312,0.558020397276911,1,1,1,0,1,1,61
"62",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.87,1.2,1.93,0.6,0.6,1,1,1.46515826304744,1.53904951977628,0.658081692014985,0.842535759964236,-0.0319251365391881,0.558095287606484,1,1,1,1,1,1,62
"63",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.25999999999999,0.87,1.2,1.93,0.6,0.6,1,1,1.46515826304744,1.53904951977628,0.658081692014985,0.842535759964236,-0.0319251365391881,0.558095287606484,1,1,1,0,1,1,63
"64",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.26999999999999,0.86,1.2,1.93,0.6,0.6,1,1,1.46380986047493,1.53931441302207,0.655285278447026,0.845042509457116,-0.0318259757026972,0.558163730849288,1,1,1,1,1,1,64
"65",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.27999999999999,0.85,1.2,1.93,0.6,0.6,1,1,1.46251829529258,1.53970747476809,0.652610604551388,0.847569523706799,-0.0317421216458386,0.558247263545714,1,1,1,1,1,1,65
"66",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.27999999999999,0.85,1.2,1.93,0.6,0.6,1,1,1.46251829529258,1.53970747476809,0.652610604551388,0.847569523706799,-0.0317421216458386,0.558247263545714,1,1,1,0,1,1,66
"67",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.28999999999999,0.84,1.2,1.93,0.6,0.6,1,1,1.46110408947217,1.53972551474695,0.649731495134101,0.8500409691308,-0.0316355080492202,0.558310783358884,1,1,1,1,1,1,67
"68",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.29999999999999,0.83,1.2,1.93,0.6,0.6,1,1,1.45992797936051,1.54031898296687,0.647173956965331,0.852518317453468,-0.0315595839195454,0.558388370649984,1,1,1,1,1,1,68
"69",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.30999999999999,0.82,1.2,1.93,0.6,0.6,1,1,1.45851936137538,1.54028330869645,0.644386865712057,0.855048609074241,-0.0314719027046089,0.558481037714572,1,1,1,1,1,1,69
"70",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.81,1.2,1.93,0.6,0.6,1,1,1.45726262107903,1.54061532580441,0.641737407787167,0.857481867989071,-0.031386794439021,0.558552153408382,1,1,1,1,1,1,70
"71",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.31999999999999,0.81,1.2,1.93,0.6,0.6,1,1,1.45726262107903,1.54061532580441,0.641737407787167,0.857481867989071,-0.031386794439021,0.558552153408382,1,1,1,0,1,1,71
"72",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.8,1.2,1.93,0.6,0.6,1,1,1.45598647519938,1.54074704371073,0.638982336303809,0.859900755605826,-0.031291094492853,0.558613188384346,1,1,1,1,1,1,72
"73",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.8,1.2,1.93,0.6,0.6,1,1,1.45598647519938,1.54074704371073,0.638982336303809,0.859900755605826,-0.031291094492853,0.558613188384346,1,1,1,0,1,1,73
"74",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.8,1.2,1.93,0.6,0.6,1,1,1.45598647519938,1.54074704371073,0.638982336303809,0.859900755605826,-0.031291094492853,0.558613188384346,1,1,1,0,1,1,74
"75",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.8,1.2,1.93,0.6,0.6,1,1,1.45598647519938,1.54074704371073,0.638982336303809,0.859900755605826,-0.031291094492853,0.558613188384346,1,1,1,0,1,1,75
"76",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.32999999999999,0.8,1.2,1.93,0.6,0.6,1,1,1.45598647519938,1.54074704371073,0.638982336303809,0.859900755605826,-0.031291094492853,0.558613188384346,1,1,1,0,1,1,76
"77",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.33999999999999,0.79,1.2,1.93,0.6,0.6,1,1,1.45485133603996,1.54122724437509,0.636441788456771,0.862342439082243,-0.0312187842225155,0.558689960298276,1,1,1,1,1,1,77
"78",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,1,1,1,78
"79",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,79
"80",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,80
"81",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,81
"82",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,82
"83",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,83
"84",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,84
"85",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.34999999999999,0.78,1.2,1.93,0.6,0.6,1,1,1.45351823292382,1.541201611869,0.63371778318314,0.864784842924251,-0.0311330675850821,0.558771919946179,1,1,1,0,1,1,85
"86",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.35999999999999,0.77,1.2,1.93,0.6,0.6,1,1,1.45234400574675,1.54149796626308,0.631096708484376,0.867151774128145,-0.0310483292853368,0.558832143120021,1,1,1,1,1,1,86
"87",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.36999999999999,0.76,1.2,1.93,0.6,0.6,1,1,1.45118671198646,1.5417403229619,0.628486158829138,0.869545754376128,-0.0309685771990321,0.558900790318637,1,1,1,1,1,1,87
"88",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.36999999999999,0.76,1.2,1.93,0.6,0.6,1,1,1.45118671198646,1.5417403229619,0.628486158829138,0.869545754376128,-0.0309685771990321,0.558900790318637,1,1,1,0,1,1,88
"89",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.37999999999999,0.75,1.2,1.93,0.6,0.6,1,1,1.45001755498662,1.54195564985321,0.625896475156248,0.871927491621756,-0.030891428364304,0.558972834252932,1,1,1,1,1,1,89
"90",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.37999999999999,0.75,1.2,1.93,0.6,0.6,1,1,1.45001755498662,1.54195564985321,0.625896475156248,0.871927491621756,-0.030891428364304,0.558972834252932,1,1,1,0,1,1,90
"91",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.37999999999999,0.75,1.2,1.93,0.6,0.6,1,1,1.45001755498662,1.54195564985321,0.625896475156248,0.871927491621756,-0.030891428364304,0.558972834252932,1,1,1,0,1,1,91
"92",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.37999999999999,0.75,1.2,1.93,0.6,0.6,1,1,1.45001755498662,1.54195564985321,0.625896475156248,0.871927491621756,-0.030891428364304,0.558972834252932,1,1,1,0,1,1,92
"93",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.37999999999999,0.75,1.2,1.93,0.6,0.6,1,1,1.45001755498662,1.54195564985321,0.625896475156248,0.871927491621756,-0.030891428364304,0.558972834252932,1,1,1,0,1,1,93
"94",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.38999999999999,0.74,1.2,1.93,0.6,0.6,1,1,1.44885407333265,1.54215655234039,0.623316628661764,0.874287346598755,-0.0308142951108005,0.559042803691713,1,1,1,1,1,1,94
"95",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.39999999999999,0.73,1.2,1.93,0.6,0.6,1,1,1.44771328758666,1.54235797385039,0.620745125703072,0.876625385908622,-0.0307366297054412,0.559108733940394,1,1,1,1,1,1,95
"96",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.39999999999999,0.73,1.2,1.93,0.6,0.6,1,1,1.44771328758666,1.54235797385039,0.620745125703072,0.876625385908622,-0.0307366297054412,0.559108733940394,1,1,1,0,1,1,96
"97",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.39999999999999,0.73,1.2,1.93,0.6,0.6,1,1,1.44771328758666,1.54235797385039,0.620745125703072,0.876625385908622,-0.0307366297054412,0.559108733940394,1,1,1,0,1,1,97
"98",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.40999999999999,0.72,1.2,1.93,0.6,0.6,1,1,1.44663195415752,1.54268130227067,0.618266900536759,0.878984844016826,-0.0306711382928454,0.559185189970279,1,1,1,1,1,1,98
"99",1,1,4,4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,2.40999999999999,0.72,1.2,1.93,0.6,0.6,1,1,1.44663195415752,1.54268130227067,0.618266900536759,0.878984844016826,-0.0306711382928454,0.559185189970279,1,1,1,0,1,1,99
