"","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","root.time","sim.length","R1","R2","C1","C2"
"39",1.99751856084913,4.24018593598157,6.65436306223273,6.73683471232653,0.666969681251794,0.847514984384179,0,0,0.452108263759874,0.3687189738499,0,0,2.31928670592606,2.87217944953591,0,0,0.123695536749437,0,0.73926149350591,0,NA,2000,NA,NA,NA,NA
"40",3.47642712574452,1.68146907165647,6.69620641693473,5.66746373660862,0.802949597500265,0.709455625433475,0,0,0.149737702822313,0.306913352478296,0,0,2.07353479228914,3.34781949408352,0,0,0.126885032583959,0,0.895994106424041,0,NA,2000,NA,NA,NA,NA
"41",2.58628838974983,3.09870405681431,2.76446617208421,8.77806524559855,0.56799925621599,0.590897248405963,0,0,0.372541042533703,0.594258501450531,0,0,1.00263933464885,1.68889957945794,0,0,0.795197886321694,0,0.209445202560164,0,143,2000,2.58574344278669,4.05516933297459,5.33265413567261,0
"42",3.88903151173145,1.62642361968756,9.38976538740098,7.75192994810641,0.651003807876259,0.521109396219254,0,0,0.547558222338557,0.396159141813405,0,0,3.77042404003441,2.35780774243176,0,0,0.898759062262252,0,0.259435345814563,0,2000,2000,0.165391543293665,0.00340063469873058,0.197180689784708,0
"43",1.69903957191855,1.1924966648221,6.26580665633082,8.13006683252752,0.594158909935504,0.709185228124261,0,0,0.559191624540836,0.300294575304724,0,0,3.80577589478344,4.42209702637047,0,0,0.58418712974526,0,0.0901857351418585,0,NA,2000,NA,NA,NA,NA
"44",4.65278804395348,4.97375659830868,8.37257642671466,5.10956832021475,0.690373544488102,0.554548841621727,0,0,0.581717881397344,0.513132969522849,0,0,2.6121877906844,1.9453932531178,0,0,0.811418078886345,0,0.644662176351994,0,2000,2000,7.48762997574318,4.97133782415137,2.91924940225903,0
"45",2.8562730634585,2.45113256480545,5.93962377868593,8.55580758117139,0.849105166364461,0.597245452366769,0,0,0.366614385996945,0.216451043286361,0,0,4.85607033595443,3.13904734980315,0,0,0.222007356816903,0,0.838419454335235,0,NA,2000,NA,NA,NA,NA
"46",1.86129620764405,2.98954030126333,7.14059672132134,4.44683815352619,0.857889698073268,0.570226626377553,0,0,0.451841983268969,0.224171001254581,0,0,2.61786430701613,2.96782282553613,0,0,0.682720278576016,0,0.816141602932476,0,2000,2000,0.322048263375497,2.7564985819071,0.70813511275236,0
"47",1.95402819383889,1.09975210018456,2.03673165664077,9.94828575849533,0.592848056741059,0.545623050071299,0,0,0.211387278535403,0.326282930932939,0,0,2.54066474083811,3.57388740777969,0,0,0.750456535466947,0,0.352884101960808,0,203,2000,0.917552895396235,0.351451733483584,1.04938334340281,0
"48",2.86702029593289,2.95935649704188,5.31986673735082,8.85076085478067,0.813802902773023,0.625024569127709,0,0,0.177659146860242,0.198475450417027,0,0,1.66265860199928,1.38902781158686,0,0,0.297641773358919,0,0.569222821784206,0,NA,2000,NA,NA,NA,NA
"49",1.38570934534073,2.84076637774706,5.80087037570775,4.94443059340119,0.550965750031173,0.834316131006926,0,0,0.121103690378368,0.387698674015701,0,0,4.8239685613662,2.98008542414755,0,0,0.536009126296267,0,0.864109349902719,0,NA,2000,NA,NA,NA,NA
"50",3.03673529438674,4.85787578579038,6.21673039533198,7.14599429257214,0.587803770974278,0.89481996614486,0,0,0.576331205223687,0.169080703542568,0,0,4.24155175406486,4.41726411692798,0,0,0.171560198883526,0,0.158691557403654,0,NA,2000,NA,NA,NA,NA
"51",4.52311952132732,2.23093477077782,3.00332207977772,7.98473398201168,0.500261352583766,0.825715778954327,0,0,0.318490405590273,0.413290357706137,0,0,3.5731951482594,3.80769291240722,0,0,0.266597039438784,0,0.587477079080418,0,NA,2000,NA,NA,NA,NA
"52",2.00700031686574,3.45925364643335,8.11225270479918,7.49055397883058,0.865860763005912,0.752690106909722,0,0,0.536729922308587,0.139027213933878,0,0,2.76380221173167,3.18710729386657,0,0,0.421930222166702,0,0.527993191848509,0,NA,2000,NA,NA,NA,NA
"53",2.74458521045744,3.72225941158831,4.37384518235922,8.41031315177679,0.718608889821917,0.785873854160309,0,0,0.53234297959134,0.358263705531135,0,0,2.11124454438686,2.93810500577092,0,0,0.461160319973715,0,0.07920908392407,0,NA,2000,NA,NA,NA,NA
"54",1.89809526596218,1.54294249974191,9.07923285290599,4.18314760178328,0.558437417913228,0.646122797112912,0,0,0.154530056309886,0.396959502971731,0,0,4.64395607914776,2.84486103989184,0,0,0.103700499609113,0,0.251381750893779,0,NA,2000,NA,NA,NA,NA
"55",1.42392396554351,2.24221982434392,8.37885102629662,7.87803537212312,0.696952296700329,0.513750401884317,0,0,0.525723514286801,0.392585763498209,0,0,2.14238656219095,3.25030597019941,0,0,0.754832655447535,0,0.128813189617358,0,2000,2000,8.24196950111953,7.0942254808823,0.991125234980122,0
"56",3.92584971617907,2.664495985955,8.49837800487876,7.15581789799035,0.502749250363559,0.621889855526388,0,0,0.313616751134396,0.542976149497554,0,0,3.49550227914006,4.74831017106771,0,0,0.576293321978301,0,0.687060100049712,0,NA,2000,NA,NA,NA,NA
"57",4.689532937482,1.13305548857898,2.74960436299443,6.48450977914035,0.770458659436554,0.714933907147497,0,0,0.191406165040098,0.291149344085716,0,0,3.79694582894444,3.52028886880726,0,0,0.417205841862597,0,0.138488231855445,0,NA,2000,NA,NA,NA,NA
"58",4.71555383689702,4.26988173089921,2.73718050867319,7.5296142026782,0.818204436637461,0.541682651638985,0,0,0.203757992736064,0.4544904893497,0,0,2.13866751082242,2.34412072133273,0,0,0.987000615755096,0,0.0601727449800819,0,78,2000,2.69195138399489,4.01832288549531,4.56507467538532,0
"59",2.42473782692105,2.14470597729087,5.58229826390743,6.3914301879704,0.88907078942284,0.550635290704668,0,0,0.196692480612546,0.527045974647626,0,0,3.58562154043466,1.20816468074918,0,0,0.197605704027228,0,0.377264011255465,0,NA,2000,NA,NA,NA,NA
"60",4.67674550041556,3.50039043463767,3.82578062266111,6.02448818460107,0.790083695109934,0.780283396039158,0,0,0.52144332989119,0.263620910723694,0,0,1.06862971093506,2.94677546806633,0,0,0.575002954807132,0,0.625412731082179,0,2000,2000,0.756055178522868,0.303257475858769,2.78280229557126,0
"61",3.88744055945426,4.21400152146816,6.66428064182401,3.40913064591587,0.83033689558506,0.771024501416832,0,0,0.335951108159497,0.180236394656822,0,0,1.74706038460135,3.20979543030262,0,0,0.110699220909737,0,0.908265626733191,0,NA,2000,NA,NA,NA,NA
"62",1.91731563583016,2.34249644633383,2.39987068809569,6.74909938126802,0.891439325362444,0.574322604387999,0,0,0.206332798604853,0.22410480401013,0,0,4.80847373139113,1.99235178530216,0,0,0.145660381694324,0,0.639877895615064,0,NA,2000,NA,NA,NA,NA
"63",4.16149070672691,1.95364381652325,5.27784437872469,5.93827728368342,0.664341931417584,0.701715151127428,0,0,0.247001089877449,0.195702442107722,0,0,3.94176169112325,2.49512230884284,0,0,0.781857315031812,0,0.194489214522764,0,2000,2000,3.08726234532115,0.231119980968706,1.32254435297064,0
"64",4.31665192171931,1.09312923904508,2.90196349658072,4.01976205222309,0.780652114935219,0.61198995411396,0,0,0.552804023050703,0.466003177477978,0,0,4.0532961320132,1.5522603970021,0,0,0.796331279934384,0,0.899978495226242,0,2000,2000,1.90962064464486,2.62533280419703,1.99530123262396,0
"65",3.57174267992377,4.89054051786661,3.13945135474205,4.97185377962887,0.816476784087718,0.59797152383253,0,0,0.128971377993003,0.17725232525263,0,0,2.63499502744526,4.92990816850215,0,0,0.475881822803058,0,0.219207961205393,0,2000,2000,0.0152088588127024,0.00569509187322116,0.589119785120195,0
"66",1.08450391050428,3.12616220396012,8.94359402172267,2.89723377861083,0.8426738075912,0.509565723780543,0,0,0.492924795392901,0.263976136129349,0,0,2.57590607367456,3.14241977222264,0,0,0.295271784579381,0,0.399019287247211,0,NA,2000,NA,NA,NA,NA
"67",4.62868612073362,4.8933000350371,7.53242940828204,5.98347311094403,0.515740138571709,0.839635447412729,0,0,0.546740204002708,0.466881453664973,0,0,2.67984599899501,1.20159607660025,0,0,0.260603454802185,0,0.779189245821908,0,NA,2000,NA,NA,NA,NA
"68",3.0848707575351,2.36778760701418,3.18773540854454,9.97756855748594,0.751910861860961,0.748610711470246,0,0,0.277733951597474,0.584733990393579,0,0,4.69289707578719,4.72344386298209,0,0,0.138333081826568,0,0.715022060717456,0,NA,2000,NA,NA,NA,NA
"69",4.41755556687713,3.52318096812814,9.18665853701532,3.50215295702219,0.668505751248449,0.791413076594472,0,0,0.551387724722736,0.574147935514338,0,0,3.12042954657227,1.59369562007487,0,0,0.299671067320742,0,0.419335451233201,0,NA,2000,NA,NA,NA,NA
"70",2.04044555686414,4.28912732377648,6.98257054947317,2.34168439172208,0.502085610013455,0.698071277420968,0,0,0.415685844048858,0.406289744097739,0,0,3.08411011099815,4.58963542804122,0,0,0.640970427496359,0,0.0943927091546357,0,2000,2000,3.90108921884541,0.717581564983694,5.06515434967335,0
"71",2.17619101796299,2.1734490506351,9.76355885900557,4.27494771964848,0.860299675818533,0.822514497768134,0,0,0.339866525284015,0.370743975415826,0,0,4.95817531179637,3.89577319193631,0,0,0.657310445862822,0,0.648413094156422,0,NA,2000,NA,NA,NA,NA
"72",4.87729123048484,3.48521326389164,7.11816574819386,7.77009171061218,0.551570367068052,0.813008039817214,0,0,0.153513355436735,0.248420742247254,0,0,2.1567851388827,3.19353860802948,0,0,0.210712377680466,0,0.604207724519074,0,NA,2000,NA,NA,NA,NA
"73",1.49196167290211,1.94233629573137,5.1837079115212,7.51685306243598,0.521068146172911,0.560107182431966,0,0,0.438009380502626,0.468857855326496,0,0,3.09738566540182,3.16519567277282,0,0,0.196496139746159,0,0.742033812380396,0,NA,2000,NA,NA,NA,NA
"74",2.66507821995765,1.55960370786488,3.85692988336086,8.22494039870799,0.699708926398307,0.797141676209867,0,0,0.322316336934455,0.260736719612032,0,0,2.56665869615972,4.63975220639259,0,0,0.901760203531012,0,0.941452337987721,0,2000,2000,0.000189855925287513,0.000686100513663404,0.445615896522568,0
"75",3.62477868888527,3.606146058999,8.10527826845646,3.07555041275918,0.892822265252471,0.642793191317469,0,0,0.493000469659455,0.422885109460913,0,0,2.46329889539629,1.02891023643315,0,0,0.233621528046206,0,0.575645667361096,0,NA,2000,NA,NA,NA,NA
"76",4.92481065448374,3.45655065495521,7.20330442674458,2.66937026567757,0.791679297108203,0.898224847670644,0,0,0.397761252615601,0.504671268770471,0,0,2.07780010811985,1.81737999245524,0,0,0.401240836340003,0,0.353140229871497,0,NA,2000,NA,NA,NA,NA
"77",1.01067254878581,1.84073075838387,4.13989883475006,6.90146699547768,0.60566020719707,0.661169261299074,0,0,0.483757411385886,0.340362183772959,0,0,1.40301698073745,2.41315131355077,0,0,0.105851856293157,0,0.86015880072955,0,NA,2000,NA,NA,NA,NA
"78",2.57697343546897,4.44645704422146,9.85439119301736,2.92582799866796,0.800286438781768,0.755595772247762,0,0,0.263183305412531,0.58642274714075,0,0,2.48751627467573,2.96861831378192,0,0,0.334582410892472,0,0.748345627705567,0,NA,2000,NA,NA,NA,NA
"79",2.09915308095515,1.91557385027409,2.8072855360806,7.69409877248108,0.552619953639805,0.602253828477114,0,0,0.491794477123767,0.353973322222009,0,0,2.28033968806267,2.94319796841592,0,0,0.339972031209618,0,0.589679070003331,0,NA,2000,NA,NA,NA,NA
"80",3.1566723100841,4.83300995826721,5.77529027312994,9.03722339868546,0.769939571339637,0.569865974225104,0,0,0.18432039944455,0.487945397407748,0,0,3.99488558992743,2.26992052607238,0,0,0.729571861354634,0,0.470771511550993,0,2000,2000,5.69524430280615e-05,0.000102246902651989,8.13203824466104,0
"81",3.89405127428472,4.26026990823448,9.26473728008568,7.95144481770694,0.582690203934908,0.656650738697499,0,0,0.282371930102818,0.199575781961903,0,0,2.19360770750791,4.58502632193267,0,0,0.457245707372203,0,0.0841836751438677,0,NA,2000,NA,NA,NA,NA
"82",4.70077525917441,4.54272127244622,9.52626730501652,4.96252020262182,0.617514827288687,0.804016898199916,0,0,0.560287825670093,0.279225231171586,0,0,4.33573016710579,1.00975493900478,0,0,0.888520117849112,0,0.849341828539036,0,2000,2000,6.37587855067961,4.90714474791234,3.99631642894294,0
"83",4.57480219937861,1.06238062959164,4.03012464009225,9.41619941405952,0.805182451661676,0.709322002716362,0,0,0.345741737540811,0.164779901294969,0,0,2.65964418463409,3.63876891881227,0,0,0.932821778790094,0,0.823336032242514,0,2000,2000,0.215030710031582,0.0895689433280569,1.01846027333176,0
"84",4.58366789761931,2.80885582882911,3.83036873862147,4.62437061779201,0.646579764876515,0.667755328118801,0,0,0.372184406174347,0.214873327431269,0,0,1.47025233041495,3.56878955755383,0,0,0.598743934882805,0,0.922253968683071,0,2000,2000,0.546867326436469,1.54367214092903,7.73013970442919,0
"85",4.6121437177062,1.51285015046597,9.00707518681884,3.51308916136622,0.751153601706028,0.781861562561244,0,0,0.133201924292371,0.442445327783935,0,0,3.88645894546062,3.79079566616565,0,0,0.706080386019312,0,0.445481578609906,0,NA,2000,NA,NA,NA,NA
"86",3.54934264346957,3.19252780638635,6.92899355664849,2.27134677395225,0.866194753348827,0.652038862276822,0,0,0.229405382322147,0.404937252192758,0,0,3.4363010097295,3.96866739541292,0,0,0.970791530469432,0,0.84296016220469,0,2000,2000,0.00254256859280602,0.0112114700156874,3.62887259954344,0
"87",4.69374732393771,4.09851119015366,4.19420762360096,7.48052404262125,0.548676839936525,0.532580719236284,0,0,0.111640716460533,0.26377008811105,0,0,2.69324492290616,1.88875568285584,0,0,0.708734479406849,0,0.58378243423067,0,2000,2000,2.02528250025941,3.64136833082566,6.79208357280561,0
"88",3.12114362418652,2.6136816451326,2.04889957793057,9.40977873466909,0.832246061693877,0.728290454670787,0,0,0.384504322800785,0.1604199845111,0,0,2.04150456096977,4.31375849805772,0,0,0.692649622098543,0,0.0760950612602755,0,85,2000,0.941572108689118,0.0565254608063683,2.06277101989269,0
"89",1.90332179516554,2.30076888483018,5.35700566507876,7.06528093479574,0.663296559546143,0.853211644664407,0,0,0.324734724615701,0.435026529268362,0,0,3.28429965581745,3.17867650277913,0,0,0.373832829156891,0,0.617598623060621,0,NA,2000,NA,NA,NA,NA
"90",2.84144495800138,4.41828579548746,4.22555251978338,2.54984466545284,0.751251017395407,0.532464130595326,0,0,0.502307093143463,0.452156619890593,0,0,1.3970839092508,4.23329489864409,0,0,0.328117966558784,0,0.380996658816002,0,2000,2000,0.000153072074506214,4.43546166461989e-05,3.63961015912456,0
"91",3.78110649716109,3.85070630069822,2.19616384617984,3.89435675553977,0.507911034207791,0.661826406326145,0,0,0.522210848657414,0.385253101610579,0,0,2.83832333330065,2.29210413433611,0,0,0.337399532296695,0,0.119845817214809,0,2000,2000,1.88826435196586,1.44736548125707,4.35821139888094,0
"92",1.14749083854258,2.00086600892246,4.23209130764008,7.71152760088444,0.861280970368534,0.603038059268147,0,0,0.556187991891056,0.469230573880486,0,0,4.78671335801482,1.93960802163929,0,0,0.734891312359832,0,0.910788278467953,0,2000,2000,0.00437375657224787,0.364372140951647,0.315374564321998,0
"93",2.40205542277545,3.39928601495922,3.64805306494236,3.06012667715549,0.563017442263663,0.709106472972781,0,0,0.10158273417037,0.133244978170842,0,0,2.23460242338479,2.21931229718029,0,0,0.277267613937147,0,0.238766331784427,0,828,2000,0.309478516065451,0.144024234632047,2.57461390241807,0
"94",4.11424481123686,2.05974377319217,2.48782872594893,4.2529126778245,0.789074838254601,0.586086085252464,0,0,0.313090395671315,0.255394996865652,0,0,1.63702546898276,3.66877564694732,0,0,0.621736034029163,0,0.941953682247549,0,2000,2000,0.329592319438023,0.773269554082231,1.95870489002558,0
"95",2.83593871071935,3.74504873994738,5.04585553333163,5.42278733849525,0.640735627152026,0.614980899170041,0,0,0.29664875313174,0.115623478568159,0,0,1.59444606490433,3.98437136039138,0,0,0.430934780044481,0,0.712542717647739,0,2000,2000,0.316609250299573,0.718288974511819,0.724694484035011,0
"96",2.96114991139621,2.89395750593394,4.78165048360825,9.44855920597911,0.842136477772147,0.612578505743295,0,0,0.20673597548157,0.278328287787735,0,0,1.57951501570642,4.78167038690299,0,0,0.864070661808364,0,0.476604660693556,0,2000,2000,1.13124691004143,0.382274534211235,0.244927895643529,0
"97",4.80318581312895,3.32987673766911,3.66881000809371,6.60431485809386,0.799564738199115,0.846814698912203,0,0,0.193993754009716,0.473280457453802,0,0,2.8514975849539,1.28474881127477,0,0,0.586390338139609,0,0.727220476372167,0,2000,2000,2.24748567493779,5.08611491532572,4.69630555307928,0
